0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
91.7714285714,100.914285714,105.628571429,125.142857143,144.542857143,165.257142857,189.428571429,219.6,235.085714286,225.942857143,215.485714286,207.657142857,204.057142857,200.857142857,200.6,199.6,198.485714286,199.314285714,203.457142857,201.885714286,1.0
78.8714285714,87.5142857143,85.2285714286,102.285714286,146.485714286,190.371428571,214.457142857,224.257142857,232.114285714,226.685714286,220.228571429,214.857142857,212.685714286,209.6,204.885714286,202.257142857,202.714285714,201.257142857,199.828571429,205.042857143,1.0
93.7857142857,95.8571428571,128.714285714,155.114285714,162.714285714,167.114285714,192.8,218.342857143,232.228571429,231.028571429,228.828571429,224.057142857,218.171428571,213.571428571,208.285714286,206.771428571,207.514285714,211.657142857,214.228571429,209.942857143,1.0
80.0285714286,88.8857142857,134.171428571,170.971428571,179.314285714,187.028571429,205.857142857,225.428571429,232.457142857,225.085714286,220.457142857,216.285714286,210.428571429,203.428571429,199.828571429,199.171428571,199.914285714,201.342857143,200.771428571,195.057142857,1.0
91.7285714286,96.0857142857,109.371428571,134.6,161.314285714,178.857142857,198.314285714,220.971428571,234.771428571,231.142857143,221.571428571,212.6,207.057142857,206.228571429,201.657142857,200.057142857,202.971428571,203.2,199.2,200.7,1.0
83.2714285714,87.9142857143,127.628571429,162.8,176.771428571,184.4,201.571428571,221.542857143,236.314285714,231.628571429,225.714285714,221.257142857,215.771428571,207.971428571,201.657142857,199.314285714,199.371428571,200.628571429,202.914285714,203.771428571,1.0
80.2714285714,80.9142857143,92.6285714286,104.142857143,144.142857143,184.028571429,220.457142857,224.914285714,231.914285714,226.742857143,226.142857143,223.314285714,221.085714286,211.857142857,204.942857143,202.857142857,202.314285714,198.114285714,196.257142857,200.185714286,1.0
95.3571428571,88.5714285714,101.142857143,114.8,140.914285714,180.028571429,215.514285714,229.4,233.657142857,226.971428571,224.028571429,217.457142857,208.714285714,202.028571429,202.6,199.628571429,199.057142857,201.4,204.4,197.9,1.0
85.9714285714,93.1142857143,103.828571429,126.971428571,154.714285714,181.171428571,205.8,227.628571429,231.857142857,227.371428571,219.257142857,213.571428571,209.857142857,205.628571429,201.771428571,200.857142857,202.971428571,202.228571429,199.514285714,202.871428571,1.0
86.9428571429,89.2285714286,96.6571428571,110.228571429,126.2,142.428571429,178.114285714,215.114285714,239.028571429,230.771428571,225.457142857,220.085714286,220.114285714,213.714285714,205.885714286,198.657142857,200.914285714,202.942857143,206.371428571,203.657142857,1.0
88.6714285714,73.3142857143,100.028571429,131.114285714,167.142857143,188.028571429,213.314285714,224.571428571,230.771428571,228.6,227.085714286,224.914285714,217.885714286,207.514285714,201.885714286,200.857142857,199.342857143,196.514285714,197.657142857,203.085714286,1.0
95.6428571429,78.4285714286,126.857142857,174.228571429,207.657142857,214.942857143,226.342857143,229.685714286,231.542857143,230.285714286,224.742857143,221.571428571,216.257142857,208.342857143,201.857142857,202.885714286,205.142857143,206.142857143,202.571428571,198.857142857,1.0
86.3571428571,85.5714285714,111.142857143,139.371428571,164.428571429,184.771428571,213.371428571,229.457142857,226.857142857,225.857142857,222.685714286,218.314285714,214.057142857,211.914285714,207.571428571,207.057142857,207.6,206.514285714,203.657142857,209.085714286,1.0
85.8428571429,107.628571429,135.057142857,156.542857143,162.885714286,183.457142857,209.228571429,228.8,234.542857143,228.228571429,218.8,207.342857143,202.914285714,202.0,201.828571429,200.828571429,198.485714286,200.742857143,204.171428571,199.457142857,1.0
86.1428571429,75.4285714286,105.857142857,149.628571429,180.571428571,195.971428571,215.114285714,231.542857143,230.857142857,228.4,223.085714286,214.828571429,207.342857143,203.342857143,202.314285714,204.714285714,203.4,203.371428571,202.085714286,200.728571429,1.0
88.5857142857,105.657142857,149.514285714,180.657142857,179.485714286,190.857142857,209.0,225.142857143,229.742857143,226.885714286,226.8,220.571428571,213.257142857,206.628571429,205.0,204.942857143,207.142857143,209.514285714,208.657142857,204.085714286,1.0
79.1857142857,92.2571428571,109.114285714,121.8,129.942857143,134.028571429,170.257142857,211.314285714,236.114285714,226.028571429,226.685714286,220.8,211.457142857,204.2,204.6,202.8,204.057142857,206.885714286,208.742857143,200.814285714,1.0
97.4,86.4,115.4,141.542857143,164.085714286,188.457142857,215.742857143,228.171428571,233.342857143,227.914285714,225.371428571,220.885714286,214.4,210.542857143,209.342857143,206.4,208.657142857,208.371428571,207.085714286,208.228571429,1.0
84.4285714286,103.285714286,157.571428571,194.314285714,195.085714286,204.8,219.028571429,230.142857143,229.971428571,227.257142857,222.257142857,219.342857143,217.914285714,213.8,208.2,205.085714286,205.228571429,207.285714286,209.142857143,208.214285714,1.0
80.4428571429,94.2285714286,93.6571428571,105.514285714,131.828571429,149.0,181.742857143,215.828571429,237.371428571,227.457142857,223.457142857,216.371428571,210.714285714,204.8,199.828571429,197.971428571,199.114285714,199.171428571,195.885714286,196.028571429,1.0
93.2428571429,97.0285714286,126.457142857,164.428571429,186.314285714,202.685714286,213.828571429,224.742857143,227.971428571,226.771428571,220.342857143,212.371428571,209.314285714,208.571428571,209.628571429,209.857142857,207.857142857,203.657142857,204.228571429,211.942857143,1.0
89.2285714286,99.0857142857,129.371428571,151.914285714,165.0,197.457142857,225.285714286,232.885714286,231.085714286,228.885714286,222.857142857,214.257142857,209.542857143,210.171428571,210.514285714,209.114285714,210.257142857,210.828571429,212.114285714,209.471428571,1.0
86.1,92.6,97.6,109.285714286,126.0,151.428571429,191.257142857,222.057142857,231.685714286,226.285714286,223.657142857,216.942857143,210.057142857,206.114285714,204.657142857,204.657142857,203.0,200.914285714,201.057142857,205.985714286,1.0
98.9571428571,85.1714285714,112.742857143,148.285714286,184.428571429,208.2,226.6,227.742857143,231.085714286,229.485714286,227.085714286,217.771428571,213.457142857,208.485714286,203.0,199.485714286,200.228571429,197.657142857,195.228571429,199.942857143,1.0
93.1142857143,88.5428571429,114.685714286,138.628571429,159.771428571,184.314285714,209.314285714,223.285714286,231.657142857,226.971428571,222.314285714,219.342857143,212.8,206.028571429,203.771428571,206.4,204.942857143,203.6,204.6,207.6,1.0
89.7857142857,89.8571428571,109.714285714,135.6,150.885714286,159.885714286,187.657142857,217.542857143,234.228571429,228.885714286,227.571428571,221.542857143,219.8,215.857142857,211.028571429,206.428571429,204.8,207.571428571,210.285714286,206.428571429,1.0
79.2,96.2,142.2,172.4,189.171428571,213.228571429,229.6,230.514285714,233.057142857,230.657142857,226.371428571,223.4,218.971428571,213.628571429,209.714285714,210.457142857,212.314285714,211.714285714,207.857142857,207.785714286,1.0
81.4142857143,94.3428571429,118.485714286,150.371428571,171.285714286,194.0,212.085714286,228.457142857,229.657142857,228.342857143,226.257142857,224.914285714,223.857142857,215.571428571,205.685714286,200.314285714,200.542857143,201.314285714,201.457142857,198.385714286,1.0
93.4285714286,95.2857142857,105.571428571,107.342857143,133.4,181.885714286,225.285714286,228.971428571,229.714285714,228.542857143,224.628571429,216.6,214.342857143,209.171428571,205.457142857,200.371428571,199.342857143,199.4,204.4,201.9,1.0
89.2571428571,79.9714285714,123.542857143,176.314285714,220.085714286,225.885714286,229.0,229.714285714,230.371428571,229.342857143,226.6,226.428571429,223.628571429,213.314285714,201.8,198.6,200.2,199.171428571,196.885714286,202.028571429,1.0
80.9857142857,78.0571428571,100.914285714,145.285714286,195.285714286,221.685714286,229.828571429,230.8,233.457142857,232.542857143,228.342857143,221.085714286,216.942857143,213.114285714,211.485714286,208.342857143,206.885714286,205.057142857,207.628571429,211.842857143,1.0
94.5142857143,81.9428571429,92.0857142857,111.028571429,123.342857143,157.971428571,201.6,230.657142857,230.285714286,227.342857143,226.457142857,224.428571429,221.285714286,213.514285714,206.114285714,203.228571429,201.4,202.057142857,204.628571429,204.342857143,1.0
83.1428571429,93.4285714286,94.8571428571,111.342857143,136.971428571,164.828571429,194.057142857,219.2,232.685714286,225.057142857,218.314285714,209.657142857,207.428571429,206.4,205.085714286,202.828571429,202.857142857,204.228571429,205.514285714,203.871428571,1.0
82.0857142857,97.6571428571,129.514285714,150.342857143,149.514285714,169.314285714,202.085714286,229.828571429,231.971428571,227.571428571,225.4,225.314285714,223.371428571,215.742857143,210.885714286,205.028571429,205.457142857,203.571428571,206.285714286,207.428571429,1.0
81.8142857143,84.7428571429,104.885714286,138.228571429,177.514285714,202.457142857,220.2,227.742857143,230.828571429,230.742857143,226.8,217.4,208.657142857,202.542857143,199.285714286,199.285714286,201.257142857,201.342857143,199.771428571,204.557142857,1.0
83.5857142857,70.6571428571,109.514285714,156.714285714,196.685714286,202.628571429,214.6,222.085714286,227.657142857,226.514285714,224.857142857,220.314285714,211.685714286,205.057142857,198.114285714,198.828571429,201.857142857,204.428571429,200.714285714,195.071428571,1.0
91.2,97.2,100.2,109.342857143,154.714285714,203.857142857,234.8,230.657142857,228.4,226.257142857,229.428571429,222.8,211.542857143,203.542857143,204.342857143,202.542857143,203.571428571,206.114285714,209.257142857,205.685714286,1.0
97.0142857143,98.9428571429,100.085714286,102.657142857,110.257142857,125.114285714,167.885714286,211.457142857,232.685714286,227.228571429,223.942857143,220.971428571,212.171428571,205.0,199.285714286,198.771428571,199.342857143,198.857142857,198.428571429,204.642857143,1.0
81.8571428571,93.5714285714,109.142857143,142.714285714,179.714285714,207.428571429,224.0,232.285714286,228.828571429,226.485714286,228.342857143,224.114285714,215.714285714,206.228571429,199.914285714,199.057142857,199.742857143,202.6,201.6,195.6,1.0
96.1428571429,101.428571429,122.857142857,132.914285714,163.314285714,202.6,234.0,228.714285714,230.628571429,229.657142857,231.228571429,225.771428571,220.228571429,210.085714286,204.942857143,200.485714286,200.057142857,199.571428571,203.285714286,204.928571429,1.0
93.4714285714,110.114285714,156.828571429,187.542857143,183.257142857,199.114285714,220.171428571,232.314285714,228.485714286,226.514285714,221.228571429,213.2,205.685714286,203.857142857,202.0,202.742857143,204.428571429,205.657142857,205.228571429,200.942857143,1.0
92.8428571429,95.6285714286,100.057142857,116.914285714,135.628571429,164.428571429,202.314285714,229.542857143,231.685714286,228.314285714,228.714285714,224.742857143,220.914285714,211.457142857,202.057142857,199.771428571,199.742857143,199.171428571,197.885714286,200.528571429,1.0
80.4857142857,83.0571428571,108.914285714,133.885714286,144.085714286,168.714285714,203.257142857,227.657142857,232.228571429,227.228571429,217.628571429,206.4,204.485714286,203.085714286,204.2,203.0,202.857142857,199.971428571,200.685714286,204.328571429,1.0
93.8571428571,89.5714285714,121.142857143,159.485714286,187.257142857,201.828571429,218.228571429,228.942857143,229.457142857,228.371428571,225.0,216.885714286,206.4,201.942857143,200.142857143,200.942857143,199.371428571,197.2,195.2,198.2,1.0
92.3571428571,94.5714285714,141.142857143,174.571428571,181.371428571,194.485714286,210.342857143,221.142857143,229.514285714,225.571428571,221.714285714,218.628571429,215.257142857,209.828571429,208.028571429,209.485714286,210.057142857,209.714285714,208.857142857,206.285714286,1.0
82.7428571429,85.0285714286,109.457142857,133.542857143,148.8,150.685714286,183.085714286,218.714285714,237.942857143,228.885714286,222.6,217.314285714,216.314285714,210.742857143,202.828571429,201.742857143,203.228571429,205.914285714,205.057142857,205.485714286,1.0
91.5714285714,83.7142857143,114.428571429,155.857142857,190.571428571,187.228571429,202.0,221.285714286,235.428571429,228.285714286,221.085714286,212.571428571,211.0,209.4,208.771428571,210.171428571,210.971428571,208.085714286,203.942857143,205.014285714,1.0
94.6571428571,94.3714285714,118.942857143,144.142857143,158.8,187.742857143,216.742857143,230.828571429,231.028571429,230.571428571,229.457142857,225.6,222.8,216.571428571,212.914285714,209.885714286,209.771428571,209.028571429,211.314285714,206.671428571,1.0
93.1428571429,87.4285714286,94.8571428571,102.6,125.571428571,169.285714286,215.885714286,234.0,232.542857143,229.0,228.342857143,227.742857143,224.228571429,218.857142857,214.571428571,215.371428571,216.2,213.571428571,210.285714286,218.928571429,1.0
94.9,88.4,115.4,143.914285714,163.657142857,180.285714286,205.142857143,225.028571429,237.685714286,231.857142857,225.885714286,219.571428571,216.342857143,208.771428571,203.942857143,200.485714286,199.971428571,196.885714286,197.742857143,200.814285714,1.0
91.1571428571,97.3714285714,129.942857143,151.628571429,175.285714286,206.628571429,228.8,226.314285714,226.428571429,226.942857143,225.028571429,218.771428571,211.685714286,208.057142857,208.971428571,207.485714286,207.6,208.885714286,211.742857143,201.814285714,1.0
97.4714285714,84.1142857143,101.828571429,120.742857143,126.457142857,143.285714286,187.057142857,224.571428571,233.828571429,230.2,223.542857143,212.485714286,206.657142857,206.571428571,204.228571429,202.885714286,201.514285714,204.514285714,205.657142857,200.585714286,1.0
98.8714285714,86.5142857143,105.228571429,129.828571429,144.142857143,146.857142857,178.285714286,216.628571429,235.114285714,226.428571429,222.514285714,220.4,219.6,218.142857143,217.857142857,219.0,220.657142857,218.142857143,213.571428571,212.857142857,1.0
92.4571428571,80.1714285714,125.742857143,173.542857143,207.057142857,209.542857143,220.428571429,226.942857143,230.371428571,229.828571429,226.085714286,219.2,213.428571429,205.914285714,203.371428571,201.771428571,200.285714286,200.514285714,204.657142857,206.085714286,1.0
85.8428571429,97.6285714286,106.057142857,113.257142857,119.657142857,155.2,201.228571429,229.942857143,230.8,228.885714286,223.285714286,214.457142857,209.028571429,205.028571429,203.942857143,205.028571429,205.457142857,204.057142857,204.628571429,205.842857143,1.0
94.5857142857,73.6571428571,101.514285714,137.4,169.4,194.0,217.971428571,230.314285714,228.742857143,226.542857143,220.914285714,219.942857143,216.685714286,211.628571429,208.342857143,209.057142857,209.942857143,207.285714286,204.142857143,203.714285714,1.0
96.5571428571,91.7714285714,126.342857143,166.514285714,188.085714286,203.942857143,220.085714286,230.657142857,228.885714286,227.914285714,225.657142857,220.371428571,216.942857143,210.714285714,208.571428571,205.485714286,205.342857143,205.285714286,208.142857143,204.714285714,1.0
95.0428571429,78.8285714286,96.2571428571,125.428571429,147.028571429,152.428571429,181.971428571,218.457142857,237.371428571,230.428571429,228.857142857,225.542857143,216.485714286,207.228571429,202.628571429,201.0,199.942857143,199.285714286,200.142857143,204.714285714,1.0
89.8857142857,104.457142857,160.314285714,195.0,196.628571429,213.171428571,229.085714286,230.457142857,227.314285714,225.485714286,225.142857143,223.2,220.4,215.228571429,207.514285714,204.371428571,205.114285714,207.885714286,207.742857143,203.314285714,1.0
82.6428571429,93.4285714286,131.857142857,161.085714286,182.142857143,202.371428571,224.714285714,230.085714286,231.942857143,230.0,228.971428571,222.371428571,216.114285714,209.742857143,206.0,202.4,202.885714286,205.2,207.2,203.7,1.0
82.7714285714,99.9142857143,102.628571429,120.428571429,159.542857143,196.6,215.542857143,222.428571429,230.828571429,230.4,227.428571429,217.657142857,211.0,205.542857143,206.028571429,204.285714286,204.314285714,202.0,202.0,206.5,1.0
91.6857142857,96.2571428571,102.114285714,105.342857143,98.1142857143,135.428571429,193.457142857,237.742857143,232.314285714,229.257142857,221.371428571,214.028571429,207.628571429,206.914285714,203.914285714,201.257142857,199.828571429,200.085714286,201.942857143,206.014285714,1.0
96.2857142857,87.8571428571,109.714285714,140.542857143,169.571428571,177.028571429,197.314285714,220.4,233.942857143,229.0,228.314285714,224.171428571,216.514285714,211.371428571,213.285714286,211.857142857,209.8,206.885714286,207.742857143,210.814285714,1.0
91.3,93.8,94.8,113.085714286,128.342857143,166.285714286,204.371428571,234.2,229.542857143,226.285714286,226.885714286,225.485714286,223.657142857,215.942857143,207.371428571,202.4,204.542857143,205.542857143,204.971428571,203.257142857,1.0
90.6285714286,97.4857142857,118.771428571,138.057142857,149.085714286,161.0,190.342857143,216.714285714,231.771428571,229.742857143,228.457142857,220.142857143,212.771428571,206.742857143,204.685714286,202.8,200.6,199.428571429,200.714285714,201.071428571,1.0
92.9571428571,81.1714285714,91.7428571429,106.085714286,117.485714286,146.885714286,192.342857143,226.857142857,234.4,231.314285714,227.028571429,216.771428571,206.228571429,200.085714286,198.371428571,197.885714286,197.371428571,199.2,200.2,202.2,1.0
97.0428571429,85.8285714286,96.2571428571,107.914285714,116.228571429,160.114285714,206.914285714,233.742857143,229.685714286,230.2,224.971428571,219.857142857,216.171428571,214.057142857,213.114285714,213.485714286,215.6,212.857142857,208.428571429,208.642857143,1.0
84.6,81.6,100.6,127.771428571,156.114285714,180.971428571,208.6,228.142857143,230.714285714,227.257142857,222.8,218.771428571,214.371428571,208.742857143,204.142857143,201.2,203.428571429,207.885714286,208.742857143,202.814285714,1.0
82.5428571429,104.828571429,142.257142857,164.085714286,167.342857143,172.057142857,194.828571429,215.542857143,232.885714286,226.028571429,218.428571429,209.028571429,207.571428571,203.942857143,199.371428571,198.057142857,200.314285714,204.4,205.4,204.9,1.0
93.9428571429,87.2285714286,89.6571428571,97.1428571429,106.657142857,151.371428571,202.057142857,230.914285714,227.142857143,228.285714286,223.4,211.514285714,203.285714286,200.8,201.6,203.171428571,204.4,200.971428571,196.685714286,200.828571429,1.0
83.7,91.2,106.2,130.885714286,159.057142857,169.342857143,192.085714286,217.771428571,234.371428571,228.285714286,226.457142857,223.942857143,220.514285714,213.428571429,204.057142857,199.771428571,203.142857143,203.457142857,201.028571429,204.742857143,1.0
79.3571428571,83.5714285714,88.1428571429,95.7714285714,102.857142857,102.085714286,143.114285714,197.457142857,234.942857143,226.342857143,225.628571429,223.542857143,220.914285714,212.914285714,204.028571429,201.142857143,202.2,199.542857143,195.971428571,196.257142857,1.0
84.2,80.2,95.2,119.657142857,139.857142857,140.228571429,170.057142857,209.171428571,236.6,227.542857143,227.771428571,225.485714286,222.171428571,216.485714286,211.428571429,211.542857143,212.257142857,209.942857143,206.371428571,213.157142857,1.0
87.3857142857,93.4571428571,112.314285714,136.057142857,173.714285714,206.342857143,228.2,228.257142857,228.0,225.8,222.142857143,213.857142857,207.6,204.057142857,199.742857143,197.457142857,199.4,200.628571429,199.914285714,203.771428571,1.0
96.7428571429,96.0285714286,96.4571428571,99.7714285714,103.6,149.971428571,205.228571429,238.857142857,231.6,230.085714286,227.485714286,224.114285714,216.514285714,209.571428571,206.4,208.742857143,210.6,207.428571429,203.714285714,208.571428571,1.0
89.8714285714,93.5142857143,98.2285714286,103.228571429,115.742857143,135.542857143,177.971428571,215.057142857,233.285714286,228.542857143,227.285714286,224.771428571,221.942857143,217.257142857,212.914285714,211.485714286,210.6,209.857142857,209.428571429,207.642857143,1.0
86.0428571429,83.8285714286,91.2571428571,119.8,154.742857143,176.8,197.085714286,216.714285714,231.085714286,229.6,226.828571429,217.6,212.457142857,207.828571429,206.114285714,201.371428571,201.2,200.6,204.6,203.6,1.0
80.5714285714,97.7142857143,111.428571429,119.742857143,129.342857143,168.257142857,211.314285714,234.2,232.2,229.771428571,226.485714286,222.542857143,221.371428571,214.428571429,206.142857143,199.314285714,199.857142857,201.971428571,204.685714286,205.828571429,1.0
95.6142857143,86.5428571429,106.685714286,129.2,154.085714286,184.857142857,217.285714286,229.685714286,229.485714286,227.942857143,223.428571429,215.771428571,208.971428571,203.771428571,201.342857143,200.971428571,201.028571429,200.142857143,199.571428571,197.857142857,1.0
97.1428571429,92.4285714286,96.8571428571,106.571428571,125.457142857,166.371428571,209.657142857,233.971428571,229.742857143,229.571428571,225.457142857,223.8,215.657142857,207.257142857,200.885714286,199.228571429,200.657142857,200.885714286,201.742857143,205.314285714,1.0
85.2857142857,80.8571428571,126.714285714,165.857142857,190.6,206.057142857,225.685714286,232.742857143,232.228571429,228.457142857,225.485714286,224.085714286,221.0,215.4,208.342857143,203.257142857,203.857142857,204.857142857,205.428571429,207.642857143,1.0
80.0857142857,89.6571428571,110.514285714,127.314285714,139.628571429,163.542857143,199.485714286,223.514285714,227.4,226.6,225.114285714,220.457142857,215.257142857,208.514285714,203.514285714,202.457142857,202.971428571,200.885714286,198.742857143,196.314285714,1.0
91.9571428571,98.1714285714,105.742857143,125.057142857,161.228571429,192.371428571,212.771428571,222.485714286,230.771428571,228.914285714,225.514285714,219.971428571,215.457142857,211.971428571,210.0,210.714285714,211.514285714,209.6,206.6,214.1,1.0
89.4142857143,94.3428571429,107.485714286,111.714285714,129.342857143,164.314285714,208.057142857,228.542857143,235.971428571,226.457142857,216.057142857,208.485714286,206.171428571,203.057142857,201.2,201.914285714,203.142857143,201.428571429,197.714285714,195.071428571,1.0
101.3,76.8,114.8,162.628571429,200.685714286,208.771428571,218.885714286,223.457142857,227.371428571,228.228571429,227.6,220.285714286,210.542857143,202.828571429,201.6,200.457142857,199.2,198.657142857,201.228571429,203.942857143,1.0
98.5714285714,84.7142857143,108.428571429,138.028571429,156.228571429,175.685714286,203.057142857,227.2,233.4,228.371428571,223.428571429,219.8,215.857142857,213.342857143,211.628571429,210.028571429,212.371428571,213.4,211.4,210.4,1.0
93.2285714286,101.085714286,106.371428571,135.485714286,170.0,201.742857143,215.8,228.228571429,229.914285714,228.371428571,227.314285714,224.314285714,219.028571429,214.828571429,210.885714286,209.228571429,209.114285714,209.171428571,207.885714286,213.028571429,1.0
90.9857142857,96.0571428571,104.914285714,114.057142857,120.228571429,156.685714286,202.628571429,232.628571429,229.6,229.085714286,227.657142857,226.285714286,220.342857143,211.542857143,206.8,205.742857143,203.714285714,202.514285714,206.657142857,209.085714286,1.0
90.4571428571,90.1714285714,113.742857143,131.257142857,141.514285714,173.314285714,211.2,233.028571429,232.285714286,228.857142857,224.914285714,222.714285714,217.057142857,213.428571429,211.428571429,211.228571429,211.942857143,210.028571429,209.314285714,214.671428571,1.0
89.0857142857,99.6571428571,116.514285714,131.742857143,138.228571429,162.4,196.428571429,223.2,230.771428571,229.571428571,226.742857143,219.2,214.714285714,207.771428571,204.914285714,202.257142857,203.571428571,200.657142857,200.228571429,205.442857143,1.0
83.3285714286,94.6857142857,90.9714285714,122.257142857,177.857142857,222.285714286,226.971428571,227.828571429,231.085714286,229.085714286,223.4,216.571428571,211.257142857,204.771428571,202.2,199.828571429,199.828571429,198.571428571,197.285714286,198.928571429,1.0
80.6428571429,84.4285714286,94.8571428571,131.857142857,169.571428571,186.685714286,200.342857143,219.857142857,233.542857143,228.342857143,230.4,222.8,214.457142857,204.657142857,203.428571429,200.657142857,200.228571429,198.057142857,198.628571429,196.842857143,1.0
92.6571428571,84.3714285714,104.942857143,126.6,137.085714286,147.085714286,183.0,218.885714286,235.657142857,229.314285714,229.971428571,223.457142857,215.714285714,208.771428571,206.742857143,206.485714286,206.485714286,206.4,204.4,208.4,1.0
98.0571428571,85.7714285714,98.3428571429,113.914285714,132.228571429,147.6,183.942857143,215.685714286,235.228571429,227.314285714,222.485714286,216.914285714,209.371428571,205.514285714,204.114285714,204.371428571,201.571428571,200.742857143,204.171428571,206.457142857,1.0
100.414285714,88.3428571429,115.485714286,142.571428571,177.057142857,201.171428571,228.571428571,232.057142857,231.685714286,230.914285714,228.857142857,224.628571429,218.828571429,210.971428571,205.771428571,206.628571429,207.6,207.171428571,205.885714286,200.028571429,1.0
83.5285714286,87.8857142857,119.171428571,136.028571429,159.657142857,193.285714286,225.885714286,230.828571429,234.942857143,231.514285714,225.971428571,218.428571429,213.714285714,208.828571429,203.485714286,198.142857143,197.0,196.257142857,196.828571429,198.042857143,1.0
79.4,91.4,91.4,100.0,146.8,200.771428571,231.571428571,228.057142857,230.371428571,228.657142857,227.457142857,222.742857143,222.542857143,216.8,210.2,206.714285714,210.085714286,208.542857143,205.971428571,208.757142857,1.0
95.7571428571,82.9714285714,105.542857143,139.4,163.485714286,187.857142857,210.6,227.2,227.657142857,226.628571429,221.428571429,215.4,208.885714286,205.171428571,200.914285714,199.428571429,201.171428571,203.314285714,203.457142857,200.885714286,1.0
88.9714285714,84.1142857143,94.8285714286,102.257142857,118.028571429,163.114285714,214.457142857,237.857142857,233.742857143,228.085714286,222.942857143,220.657142857,218.657142857,213.571428571,209.457142857,205.857142857,207.428571429,206.714285714,206.857142857,207.285714286,1.0
88.4571428571,99.1714285714,91.7428571429,106.457142857,144.914285714,187.8,212.057142857,226.971428571,231.885714286,228.457142857,225.942857143,222.685714286,214.857142857,206.857142857,204.828571429,203.971428571,203.628571429,201.685714286,201.542857143,205.614285714,1.0
86.3285714286,90.6857142857,104.971428571,121.857142857,127.885714286,156.971428571,195.314285714,227.457142857,233.571428571,228.028571429,219.114285714,210.6,207.742857143,206.228571429,206.8,207.2,204.314285714,203.771428571,206.485714286,203.628571429,1.0
80.3,86.8,102.8,121.771428571,151.142857143,186.657142857,216.257142857,229.371428571,233.142857143,230.742857143,226.857142857,221.085714286,215.057142857,209.914285714,208.257142857,207.028571429,207.428571429,203.228571429,200.514285714,203.871428571,1.0
82.2857142857,91.8571428571,129.714285714,159.971428571,177.114285714,200.742857143,220.542857143,229.342857143,235.457142857,230.028571429,220.628571429,210.657142857,205.257142857,201.571428571,201.028571429,200.371428571,200.714285714,199.542857143,198.971428571,196.757142857,1.0
89.3857142857,91.4571428571,102.314285714,110.428571429,113.857142857,114.971428571,155.942857143,204.514285714,235.485714286,229.371428571,224.8,215.771428571,206.628571429,204.257142857,203.857142857,203.114285714,201.457142857,199.142857143,200.571428571,204.857142857,1.0
87.3857142857,83.4571428571,103.314285714,118.6,121.514285714,136.771428571,180.0,220.0,234.114285714,224.457142857,216.971428571,212.657142857,212.657142857,211.742857143,212.114285714,212.542857143,213.285714286,211.885714286,210.742857143,208.814285714,1.0
97.5285714286,97.8857142857,128.171428571,165.571428571,183.571428571,194.171428571,204.485714286,222.6,231.371428571,230.342857143,223.657142857,215.971428571,208.428571429,204.542857143,201.457142857,197.371428571,196.971428571,197.457142857,200.028571429,200.742857143,1.0
85.5714285714,91.7142857143,96.4285714286,115.742857143,133.6,165.914285714,200.285714286,228.314285714,229.914285714,231.028571429,224.628571429,214.171428571,206.942857143,205.457142857,202.114285714,202.4,203.457142857,203.057142857,200.628571429,206.842857143,1.0
89.1714285714,97.3142857143,96.0285714286,123.542857143,167.285714286,203.4,217.742857143,227.685714286,233.828571429,231.914285714,226.6,219.085714286,214.057142857,210.457142857,206.828571429,202.828571429,203.342857143,201.742857143,203.171428571,205.457142857,1.0
95.7428571429,87.0285714286,101.457142857,132.114285714,163.657142857,188.028571429,211.485714286,227.142857143,230.857142857,230.828571429,224.971428571,213.2,205.142857143,205.142857143,206.371428571,208.314285714,206.457142857,202.057142857,199.628571429,203.342857143,1.0
91.3571428571,91.5714285714,98.1428571429,109.314285714,125.942857143,143.828571429,178.285714286,212.057142857,234.971428571,228.771428571,223.657142857,217.628571429,213.085714286,207.6,202.714285714,202.485714286,203.342857143,206.4,205.4,200.4,1.0
84.3285714286,95.6857142857,105.971428571,119.2,146.142857143,168.571428571,198.085714286,218.885714286,233.6,229.571428571,229.285714286,225.771428571,221.057142857,214.714285714,210.342857143,208.028571429,207.2,207.285714286,208.142857143,214.214285714,1.0
90.1714285714,73.3142857143,123.028571429,171.885714286,200.657142857,201.714285714,214.628571429,223.857142857,227.428571429,227.457142857,226.114285714,221.6,216.542857143,209.314285714,204.457142857,201.171428571,201.771428571,200.685714286,200.542857143,196.114285714,1.0
87.7857142857,82.8571428571,105.714285714,142.914285714,177.857142857,200.914285714,219.571428571,228.828571429,228.6,225.114285714,225.542857143,222.114285714,218.457142857,214.657142857,212.485714286,211.114285714,209.2,210.142857143,212.571428571,217.357142857,1.0
94.5714285714,95.7142857143,129.428571429,155.685714286,177.6,205.114285714,228.142857143,231.057142857,232.971428571,231.942857143,230.542857143,227.914285714,224.228571429,213.971428571,204.485714286,200.542857143,203.628571429,203.342857143,200.771428571,196.557142857,1.0
91.3,100.8,114.8,127.828571429,126.257142857,154.714285714,196.628571429,229.142857143,230.114285714,230.742857143,227.771428571,219.514285714,216.114285714,210.828571429,205.342857143,199.342857143,201.342857143,201.228571429,201.514285714,199.371428571,1.0
